duration,credit_amount,age,installment_commitment,residence_since,existing_credits,num_dependents,checking_status,credit_history,purpose,savings_status,employment,default
42,14022,67,1,2,1,0,A12,A30,A44,A65,A72,1
59,538,54,1,3,2,0,A13,A33,A45,A63,A75,1
47,18159,26,2,9,3,0,A14,A34,A41,A61,A74,1
34,16502,18,3,1,3,2,A14,A31,A44,A62,A72,0
37,5357,21,2,1,2,2,A11,A33,A41,A61,A75,0
6,16812,24,1,2,3,2,A11,A32,A42,A61,A72,1
7,1936,28,2,8,2,2,A13,A31,A44,A64,A71,1
25,18983,31,2,6,1,2,A12,A32,A40,A62,A73,1
33,8193,59,2,4,3,2,A13,A31,A410,A64,A75,0
55,13718,36,2,7,3,2,A13,A33,A42,A65,A72,0
58,4751,57,1,6,3,2,A11,A34,A49,A62,A74,0
7,9805,20,2,9,1,0,A13,A33,A45,A63,A71,0
57,11090,25,1,6,3,1,A11,A30,A41,A61,A73,0
12,8162,46,2,2,2,0,A11,A32,A42,A61,A74,0
16,3623,67,1,3,3,2,A13,A31,A48,A64,A71,1
43,17537,54,3,9,2,2,A11,A34,A47,A64,A75,1
7,4658,69,1,7,3,2,A14,A32,A42,A64,A74,0
51,9200,60,1,6,2,1,A14,A34,A46,A62,A72,0
32,11031,26,3,5,1,2,A13,A32,A43,A61,A71,1
8,10379,36,3,3,3,2,A12,A33,A46,A63,A71,0
45,6043,29,3,4,1,0,A12,A30,A44,A62,A75,0
59,14480,44,3,1,1,0,A14,A32,A41,A61,A71,0
4,15656,54,3,5,3,2,A11,A34,A45,A65,A73,0
67,10080,65,3,7,3,1,A12,A33,A40,A65,A72,0
29,19081,42,2,2,2,1,A12,A31,A45,A64,A75,0
29,4411,62,2,8,3,0,A13,A31,A40,A64,A73,0
28,14082,55,3,6,3,0,A13,A33,A42,A64,A75,0
44,11620,65,1,3,2,1,A12,A31,A410,A61,A75,0
4,5735,67,1,2,2,0,A12,A34,A49,A64,A72,0
9,5299,34,3,8,3,2,A14,A30,A46,A63,A71,0
5,14725,61,2,4,3,2,A13,A33,A41,A63,A75,1
56,17209,50,2,7,3,2,A13,A30,A48,A65,A74,0
50,4266,56,1,7,1,2,A12,A30,A42,A62,A72,0
15,4611,31,3,9,1,0,A14,A33,A42,A61,A72,0
32,7515,45,2,8,3,2,A11,A32,A46,A62,A74,0
28,7356,35,3,8,2,2,A13,A34,A40,A64,A72,0
22,16990,72,3,7,3,2,A13,A33,A44,A61,A75,0
17,2926,50,1,5,3,2,A12,A34,A49,A64,A73,0
59,14997,69,3,9,1,1,A12,A30,A42,A62,A71,1
71,19415,59,3,7,3,2,A11,A30,A40,A65,A73,1
57,11836,32,1,3,3,0,A13,A32,A46,A63,A72,1
26,5816,28,2,6,1,2,A14,A30,A49,A63,A74,0
25,5862,53,3,3,1,1,A14,A33,A46,A63,A72,1
10,5193,32,1,6,2,2,A12,A34,A48,A61,A72,1
45,9490,70,2,8,2,0,A14,A32,A46,A64,A72,0
11,15633,65,3,9,2,0,A14,A33,A43,A63,A71,0
53,14678,47,2,2,3,1,A12,A34,A42,A64,A72,0
68,11129,32,1,6,2,0,A11,A34,A45,A63,A72,0
28,18895,66,3,3,1,0,A11,A31,A45,A62,A72,0
65,15251,40,1,7,2,0,A13,A31,A41,A65,A74,0
49,925,60,1,4,3,1,A12,A33,A46,A64,A75,0
47,3544,67,3,5,3,1,A12,A32,A40,A61,A72,1
52,11980,65,1,6,2,1,A13,A34,A48,A63,A72,1
54,11606,32,2,8,3,1,A14,A34,A41,A62,A72,0
60,6729,46,1,2,3,1,A11,A33,A42,A63,A71,1
57,1739,28,3,4,3,1,A13,A32,A45,A65,A74,1
47,7066,62,3,4,2,1,A13,A30,A410,A63,A73,0
31,4713,35,2,6,3,1,A13,A32,A46,A65,A75,1
46,3506,57,3,4,2,1,A11,A30,A40,A64,A72,0
26,7525,48,1,5,2,2,A14,A34,A42,A65,A73,1
5,19923,26,1,5,3,1,A11,A31,A45,A62,A73,1
52,7058,39,3,8,2,2,A12,A31,A43,A62,A71,0
54,1684,28,2,4,2,1,A12,A33,A44,A64,A71,0
33,19468,34,2,6,3,1,A13,A32,A42,A61,A73,0
50,14930,50,3,7,3,1,A12,A32,A47,A62,A72,0
38,8602,28,1,8,2,2,A11,A30,A40,A64,A75,1
27,14369,56,3,9,1,2,A12,A33,A410,A64,A72,1
15,7616,25,3,8,1,1,A12,A32,A49,A62,A74,0
61,13437,68,2,4,1,1,A14,A33,A46,A64,A74,1
21,4883,74,1,4,1,2,A11,A30,A41,A64,A74,0
46,18583,21,2,5,2,1,A12,A34,A47,A63,A72,0
69,5007,53,2,3,3,1,A11,A33,A42,A64,A71,0
6,15235,36,1,2,1,2,A12,A31,A43,A62,A73,0
38,17019,41,1,2,3,2,A14,A34,A41,A62,A73,0
62,2525,58,1,9,1,2,A12,A32,A44,A62,A72,1
62,5354,66,3,8,1,1,A13,A30,A48,A63,A72,0
46,5867,35,1,6,1,2,A14,A30,A43,A62,A75,0
13,3390,50,3,9,3,1,A12,A31,A46,A64,A74,0
3,19641,63,2,5,3,0,A13,A33,A47,A65,A72,1
6,4273,53,1,1,1,0,A12,A31,A49,A63,A75,1
8,16319,27,3,8,3,1,A13,A33,A40,A65,A75,0
44,2028,72,3,3,1,1,A14,A31,A45,A61,A71,1
33,12320,31,3,9,2,2,A12,A31,A44,A65,A74,0
50,5549,24,3,1,3,1,A11,A30,A49,A64,A73,0
11,1348,29,2,3,1,1,A12,A33,A49,A63,A72,0
28,10619,39,1,1,2,2,A11,A31,A40,A62,A71,0
70,10857,44,1,1,2,1,A14,A32,A48,A62,A71,1
41,16667,65,1,6,1,0,A11,A30,A410,A65,A75,1
16,12978,54,1,4,2,1,A13,A30,A49,A65,A73,0
68,2621,28,1,4,2,2,A11,A30,A46,A65,A71,1
48,13410,53,1,5,1,1,A14,A30,A40,A64,A74,0
56,5181,30,3,3,2,1,A14,A31,A41,A62,A71,1
64,15255,49,1,2,2,1,A11,A31,A43,A61,A75,0
59,972,25,3,8,1,0,A13,A30,A49,A64,A71,0
62,18671,24,2,7,1,2,A14,A31,A48,A62,A75,0
11,613,60,3,4,2,0,A12,A31,A410,A62,A71,0
18,14190,60,2,2,3,0,A14,A33,A41,A62,A74,0
19,6973,34,1,9,1,2,A12,A32,A40,A62,A72,0
55,9030,39,2,8,3,2,A11,A33,A40,A63,A72,0
26,19169,63,2,4,1,0,A13,A34,A48,A62,A71,0
6,1696,51,3,5,3,0,A12,A33,A40,A65,A73,0
4,16962,37,3,6,1,1,A13,A32,A43,A62,A72,1
29,6517,70,2,4,2,2,A13,A32,A44,A61,A71,1
59,3152,25,2,2,2,0,A11,A33,A45,A63,A72,0
17,11332,39,1,5,3,1,A14,A33,A45,A61,A75,0
43,5885,44,3,1,3,0,A14,A34,A42,A61,A71,1
66,15208,51,2,7,1,0,A14,A30,A46,A61,A71,1
34,17711,38,3,9,1,2,A13,A32,A47,A64,A72,0
8,15071,32,1,3,3,0,A14,A30,A40,A62,A74,0
13,11502,22,1,6,3,2,A14,A34,A48,A62,A71,0
8,3885,55,2,9,2,0,A11,A31,A45,A61,A71,1
65,2465,34,1,4,3,1,A14,A31,A40,A62,A74,0
43,2927,25,2,6,2,2,A13,A30,A410,A64,A74,0
39,3341,36,3,3,3,2,A11,A33,A48,A62,A74,0
59,7063,22,3,9,2,1,A14,A32,A43,A62,A73,1
44,14887,40,2,7,2,2,A12,A30,A48,A61,A73,0
9,6340,36,2,7,2,1,A14,A33,A49,A63,A74,0
37,15654,31,2,4,1,2,A13,A34,A44,A63,A73,0
36,14593,27,3,6,2,2,A11,A33,A45,A62,A74,1
28,4852,48,3,8,3,2,A14,A34,A48,A61,A75,0
42,684,30,1,6,3,2,A12,A30,A45,A63,A75,1
43,10884,39,1,6,3,0,A14,A31,A40,A63,A71,0
42,14819,54,3,4,1,0,A11,A32,A40,A65,A71,1
66,8937,56,3,8,2,0,A11,A30,A41,A63,A74,0
55,10926,27,2,8,1,2,A11,A31,A410,A64,A74,0
48,8004,48,3,9,2,0,A11,A34,A410,A65,A73,0
22,18971,60,3,6,3,2,A11,A32,A41,A61,A71,0
27,1100,52,1,2,2,2,A13,A33,A45,A65,A73,0
67,8304,30,1,4,1,1,A12,A30,A49,A63,A72,0
13,13749,47,2,4,1,1,A12,A33,A49,A65,A74,1
45,6037,51,1,8,1,1,A12,A32,A44,A61,A71,0
10,19917,53,2,5,1,2,A13,A30,A46,A62,A71,0
9,18940,52,3,4,3,1,A11,A30,A47,A64,A73,1
54,15185,64,3,8,1,1,A14,A33,A49,A62,A75,0
27,9224,21,2,3,1,2,A13,A33,A49,A61,A74,0
34,5584,72,1,2,1,2,A11,A31,A49,A62,A74,1
1,2542,70,1,4,3,0,A13,A33,A49,A64,A74,0
32,17241,21,3,1,2,2,A14,A34,A42,A61,A75,0
71,17261,64,1,1,3,0,A14,A31,A48,A62,A74,1
67,13836,23,2,5,3,2,A12,A33,A40,A64,A75,0
20,13914,72,3,1,3,1,A13,A30,A42,A65,A75,1
35,5297,45,1,4,2,2,A14,A33,A41,A62,A73,0
17,3807,47,3,8,1,0,A11,A32,A45,A65,A74,1
18,14221,44,3,8,3,2,A12,A31,A40,A63,A75,0
45,3096,22,1,2,1,2,A14,A30,A47,A65,A75,0
53,17667,61,2,3,1,1,A12,A33,A49,A65,A73,1
68,19263,56,1,3,2,2,A11,A32,A49,A63,A74,1
65,12295,52,1,1,2,1,A11,A31,A42,A61,A72,0
1,15484,56,1,3,3,0,A13,A31,A45,A63,A75,1
58,12634,61,1,8,2,2,A11,A31,A41,A65,A71,0
26,11282,32,1,6,2,0,A11,A30,A44,A61,A73,0
20,9734,36,1,5,2,2,A11,A33,A41,A62,A73,0
10,19422,47,2,9,1,1,A12,A30,A46,A64,A73,0
59,15118,55,3,7,2,2,A11,A34,A44,A61,A74,1
41,17745,49,2,6,3,1,A12,A33,A47,A65,A72,0
5,18760,57,1,5,2,0,A14,A34,A45,A62,A71,0
65,10527,46,2,5,3,0,A14,A33,A47,A61,A73,0
17,14486,23,3,9,3,1,A12,A31,A48,A64,A75,0
22,12900,43,2,6,2,2,A12,A30,A46,A65,A72,1
41,4026,44,1,4,1,1,A11,A34,A40,A63,A72,1
68,12093,52,3,4,3,1,A11,A31,A48,A64,A73,0
69,2122,45,1,4,3,1,A12,A31,A48,A64,A71,1
11,6018,22,1,6,3,1,A13,A34,A49,A64,A73,1
56,3157,58,3,1,2,0,A13,A33,A41,A64,A71,1
51,18816,73,3,9,3,1,A13,A34,A41,A62,A73,1
21,9199,65,1,2,2,1,A14,A30,A46,A61,A73,1
26,14455,71,2,2,3,0,A11,A32,A44,A64,A73,0
19,3156,33,3,5,1,0,A12,A33,A44,A64,A74,0
60,17173,58,2,4,3,0,A14,A31,A40,A65,A73,1
71,6358,35,2,3,2,2,A14,A34,A45,A63,A72,0
47,19713,30,3,5,2,2,A11,A32,A47,A65,A75,0
71,10901,60,2,7,3,0,A12,A34,A43,A61,A75,0
26,9258,42,3,2,2,1,A13,A32,A42,A62,A73,1
40,1973,27,3,6,1,1,A11,A33,A49,A63,A74,0
5,13781,46,3,4,2,0,A14,A34,A49,A65,A73,0
21,16464,27,3,2,3,0,A14,A34,A40,A65,A73,0
4,18871,23,2,1,1,2,A14,A32,A43,A62,A71,0
23,12557,33,2,8,2,0,A14,A30,A41,A62,A72,0
15,8173,42,3,5,3,2,A13,A31,A44,A63,A71,0
8,14781,61,3,2,2,0,A12,A32,A49,A64,A75,0
41,3751,21,3,8,3,1,A13,A34,A40,A62,A74,0
19,5554,54,3,3,2,0,A14,A32,A48,A65,A71,0
46,2216,51,1,7,2,1,A12,A32,A48,A65,A72,0
28,9704,36,2,2,1,0,A11,A34,A44,A64,A72,1
68,14606,50,2,7,1,2,A11,A34,A40,A64,A72,1
15,1810,21,3,4,2,0,A13,A30,A42,A62,A75,1
37,17501,61,1,1,3,1,A11,A30,A46,A64,A71,1
1,16382,51,1,5,3,1,A14,A30,A44,A65,A72,0
67,4757,29,1,4,2,1,A12,A34,A410,A62,A75,1
24,16346,48,3,8,2,0,A12,A33,A48,A63,A74,1
27,10920,33,1,1,1,2,A13,A30,A43,A61,A73,1
40,13512,19,3,2,2,2,A12,A31,A44,A62,A74,0
63,968,66,1,5,2,2,A11,A33,A42,A63,A71,0
61,6405,19,3,2,3,1,A13,A30,A47,A65,A74,0
36,12808,53,3,1,1,1,A14,A31,A42,A62,A75,0
24,16134,23,2,6,1,2,A13,A34,A45,A62,A71,1
24,15301,40,3,4,2,2,A11,A31,A46,A62,A72,0
4,18023,56,1,5,1,0,A11,A30,A41,A64,A75,0
67,10128,72,2,3,3,0,A11,A32,A46,A64,A71,1
34,9228,64,1,6,2,0,A13,A32,A42,A65,A71,1
57,17835,69,3,4,2,2,A13,A31,A42,A63,A75,1
49,11505,61,2,6,3,2,A12,A34,A44,A62,A74,0
53,19890,54,3,5,1,2,A13,A33,A43,A61,A74,0
23,8390,63,3,2,1,1,A14,A32,A49,A61,A72,1
69,7577,33,1,4,3,2,A13,A33,A46,A61,A71,0
53,2471,60,1,2,3,0,A12,A34,A42,A64,A74,0
62,14068,61,1,5,3,0,A14,A32,A48,A65,A71,0
41,1691,36,2,3,3,1,A14,A34,A40,A62,A74,1
57,13320,66,1,6,1,0,A13,A30,A41,A65,A75,1
60,8265,41,3,5,1,0,A12,A33,A410,A64,A75,0
54,10754,44,2,2,3,1,A12,A30,A48,A62,A74,0
70,3546,24,1,8,3,0,A14,A34,A410,A62,A75,0
57,12250,47,1,6,2,1,A14,A34,A47,A65,A71,0
10,13203,58,1,9,2,0,A12,A31,A46,A61,A75,1
40,17188,31,3,3,1,1,A11,A31,A48,A61,A72,0
7,8543,69,1,4,2,1,A11,A32,A44,A63,A74,0
38,5408,61,3,8,2,2,A13,A30,A42,A63,A72,1
61,11127,32,2,7,2,1,A12,A30,A41,A65,A75,0
3,3304,29,1,8,1,0,A14,A34,A45,A62,A74,1
51,10676,70,3,9,2,2,A11,A31,A41,A64,A74,0
47,4436,70,1,8,3,2,A14,A33,A47,A64,A71,0
68,17596,46,1,8,1,2,A14,A34,A44,A63,A71,0
38,10373,40,2,6,2,1,A12,A30,A410,A63,A75,0
36,11890,30,2,2,1,1,A14,A30,A41,A64,A71,0
41,8866,26,3,7,2,2,A12,A34,A45,A61,A71,0
69,15114,41,3,4,1,1,A14,A34,A45,A65,A72,0
13,7006,56,3,3,3,0,A11,A34,A47,A63,A72,0
58,18656,47,2,4,2,0,A12,A30,A45,A63,A72,0
50,17958,18,3,4,2,0,A14,A33,A42,A64,A75,1
30,9283,27,2,3,1,1,A13,A30,A47,A61,A74,1
62,11670,55,2,9,3,0,A13,A34,A41,A64,A73,0
25,15109,64,1,3,2,0,A13,A31,A48,A63,A75,0
27,7822,32,1,2,3,1,A13,A33,A45,A64,A74,0
51,12674,26,3,1,2,1,A11,A32,A40,A65,A71,0
57,16708,30,2,1,3,0,A11,A30,A43,A63,A75,1
47,2910,40,2,5,2,2,A13,A33,A40,A63,A74,1
39,14136,50,2,5,1,2,A14,A33,A42,A63,A75,0
16,9539,26,1,9,1,1,A11,A34,A49,A63,A71,0
22,15490,20,2,4,3,1,A13,A33,A45,A63,A71,0
54,6941,47,3,5,2,1,A11,A30,A42,A62,A75,1
21,9185,26,3,6,2,2,A11,A31,A44,A62,A75,1
16,14278,69,1,7,3,0,A14,A33,A47,A64,A73,0
59,13691,42,3,9,2,2,A14,A30,A47,A62,A72,1
31,10232,64,2,6,1,1,A12,A34,A48,A63,A74,0
42,4456,41,2,1,2,2,A14,A33,A43,A63,A71,0
32,7053,49,3,8,1,1,A13,A32,A44,A63,A71,0
59,19978,24,1,2,3,0,A12,A32,A43,A62,A74,1
34,2865,53,2,9,2,1,A13,A31,A46,A62,A75,1
9,7168,42,2,7,3,0,A14,A34,A48,A61,A73,0
11,5500,37,1,7,1,0,A14,A30,A45,A63,A74,1
10,4175,34,2,5,3,2,A11,A33,A410,A61,A75,0
17,13407,71,3,8,3,1,A13,A30,A410,A61,A71,0
68,17836,53,3,1,2,2,A12,A32,A41,A61,A75,1
48,15636,43,1,3,3,1,A14,A34,A46,A63,A72,0
52,11655,36,1,9,3,1,A12,A30,A42,A62,A73,0
25,12719,54,3,1,2,1,A14,A33,A47,A63,A72,0
21,3747,65,1,8,3,2,A14,A34,A42,A62,A72,0
65,4915,20,3,6,1,2,A11,A33,A48,A63,A75,0
63,6972,60,1,5,2,1,A12,A33,A40,A65,A75,0
51,5348,74,3,6,1,2,A14,A34,A45,A65,A74,0
36,1537,45,2,5,2,1,A14,A34,A410,A63,A71,1
66,16134,39,2,9,3,2,A11,A33,A49,A63,A73,0
15,8762,64,3,2,1,2,A14,A32,A46,A63,A72,1
39,11566,36,2,6,1,0,A11,A33,A42,A65,A75,1
70,16054,70,3,4,1,2,A11,A34,A45,A63,A71,0
1,7508,73,1,3,3,1,A11,A31,A410,A64,A74,0
23,15763,63,2,5,1,2,A14,A30,A49,A64,A75,1
39,16738,33,2,2,1,2,A11,A33,A42,A64,A74,0
57,6142,73,2,3,3,1,A12,A30,A48,A63,A75,0
34,16989,23,3,7,3,2,A12,A33,A45,A61,A73,0
41,17653,54,2,1,3,0,A12,A33,A410,A61,A72,1
13,19824,48,1,2,1,0,A12,A31,A47,A62,A74,0
70,15031,70,2,3,1,0,A11,A34,A43,A64,A74,0
6,10884,66,1,7,1,0,A13,A32,A47,A65,A74,0
52,16836,65,2,4,2,1,A14,A34,A44,A64,A75,1
3,14161,51,2,8,1,1,A14,A30,A47,A64,A74,0
63,12187,48,1,8,1,0,A13,A30,A41,A62,A75,1
49,13904,28,2,1,2,1,A13,A33,A42,A64,A75,0
47,4855,53,1,5,2,2,A14,A34,A49,A61,A73,0
55,1433,23,1,1,1,2,A14,A31,A43,A65,A75,0
64,9266,44,1,7,2,2,A13,A32,A40,A61,A71,0
65,6406,24,2,4,1,0,A12,A34,A44,A64,A74,0
67,13072,66,2,8,3,0,A11,A33,A42,A63,A72,1
15,12779,49,1,8,3,1,A14,A30,A46,A65,A74,0
32,11223,25,2,9,3,1,A14,A34,A41,A65,A71,0
68,11111,50,3,6,3,1,A14,A30,A410,A62,A75,1
18,8761,74,1,7,2,0,A12,A33,A40,A62,A73,0
43,4974,64,1,7,1,1,A12,A30,A41,A65,A75,0
35,17138,69,3,5,2,2,A14,A33,A42,A65,A73,1
58,5287,61,3,7,3,2,A12,A32,A49,A61,A72,1
33,14075,32,1,9,3,2,A14,A31,A44,A64,A74,0
14,8362,72,3,4,1,0,A11,A30,A45,A65,A75,0
34,11456,44,1,2,2,1,A12,A34,A47,A63,A73,1
61,11163,47,2,8,3,1,A11,A32,A43,A64,A73,0
4,16620,39,3,7,2,0,A13,A31,A43,A65,A71,0
59,4242,64,1,6,1,0,A14,A34,A41,A62,A71,0
29,2535,46,1,7,1,2,A12,A34,A42,A62,A74,0
6,2467,58,1,3,2,0,A11,A33,A42,A62,A73,0
49,2352,65,3,6,1,2,A12,A31,A41,A63,A72,0
40,11047,47,2,7,2,2,A13,A34,A40,A61,A73,1
65,7118,19,2,7,2,1,A11,A34,A41,A64,A73,0
69,14359,32,3,5,2,2,A13,A34,A44,A61,A75,1
27,8803,64,1,3,3,1,A13,A32,A47,A61,A75,1
6,11850,44,1,2,3,2,A11,A31,A44,A61,A71,1
13,17066,24,1,7,2,1,A12,A33,A42,A62,A75,0
64,664,44,3,4,1,0,A11,A32,A46,A64,A73,0
62,7458,38,3,2,1,1,A13,A32,A43,A62,A75,0
19,2637,30,1,8,3,0,A14,A32,A46,A61,A71,0
43,10715,72,1,2,2,1,A11,A33,A47,A65,A74,1
20,17338,34,1,6,3,0,A14,A33,A42,A63,A72,1
68,19169,28,3,4,2,0,A12,A32,A49,A63,A73,1
44,17425,27,3,9,1,0,A11,A32,A40,A61,A72,0
23,6533,74,2,5,1,2,A14,A30,A47,A62,A74,0
2,3165,50,1,4,3,0,A13,A33,A45,A64,A73,0
22,13629,31,1,8,1,1,A12,A34,A42,A62,A72,0
57,12625,54,2,3,2,0,A14,A31,A48,A64,A74,0
7,6689,25,1,9,1,0,A12,A31,A40,A65,A73,1
56,14208,50,2,8,1,1,A11,A31,A47,A64,A74,0
67,18572,24,3,8,3,0,A14,A32,A48,A64,A73,1
16,5595,51,2,5,2,1,A11,A33,A49,A65,A73,0
51,14909,24,2,1,3,0,A11,A30,A40,A63,A74,0
12,8083,24,3,9,3,1,A13,A30,A48,A64,A71,0
53,2137,58,1,2,1,1,A14,A31,A44,A65,A72,1
5,15170,71,2,1,2,0,A14,A34,A44,A64,A71,1
27,6466,53,2,6,2,0,A14,A34,A410,A62,A75,0
12,5170,72,1,1,3,0,A12,A34,A44,A65,A72,0
17,5703,24,2,7,3,0,A12,A34,A410,A61,A73,0
6,18774,37,3,7,1,0,A12,A30,A40,A64,A72,0
5,9169,35,2,1,2,0,A12,A30,A44,A64,A72,0
57,15468,62,1,5,2,2,A14,A33,A49,A62,A75,0
28,2866,60,1,3,1,0,A14,A30,A49,A62,A71,1
69,19410,58,2,2,3,2,A12,A33,A45,A61,A73,1
59,866,31,1,5,2,2,A13,A33,A44,A65,A72,1
33,16147,57,1,5,1,2,A14,A32,A45,A61,A71,0
62,10407,70,2,2,3,0,A12,A30,A48,A61,A75,0
50,7106,31,2,6,1,1,A11,A34,A46,A63,A71,0
19,512,38,1,7,2,1,A13,A31,A410,A61,A75,0
69,2817,66,2,1,3,1,A14,A33,A44,A64,A72,1
66,15929,74,3,3,1,0,A13,A31,A49,A61,A73,0
47,7985,44,2,4,1,1,A12,A34,A48,A62,A71,0
39,17259,63,1,2,1,1,A11,A33,A44,A62,A75,1
68,756,43,3,5,2,0,A11,A33,A44,A64,A73,1
33,17333,44,1,4,2,0,A12,A30,A410,A63,A72,1
13,16403,41,1,2,2,2,A13,A32,A45,A61,A71,0
54,3712,22,3,1,1,0,A14,A31,A47,A65,A74,0
7,6675,59,2,8,2,1,A12,A34,A40,A62,A73,0
14,14071,55,1,2,1,0,A13,A32,A48,A64,A71,0
19,16587,45,2,4,1,0,A12,A32,A47,A65,A75,0
54,7946,59,2,5,1,1,A11,A30,A46,A61,A74,0
20,18192,60,3,2,3,1,A14,A33,A44,A61,A73,0
29,15377,49,1,9,1,0,A12,A34,A40,A61,A74,0
24,13443,41,3,2,2,0,A11,A32,A46,A65,A73,0
63,10806,23,3,6,1,0,A12,A32,A48,A61,A72,0
57,4516,27,1,7,2,1,A11,A31,A42,A63,A75,0
8,6412,63,1,6,3,2,A11,A34,A47,A65,A75,0
62,942,69,3,4,3,0,A14,A34,A42,A62,A72,0
29,3444,20,3,1,1,0,A11,A32,A42,A63,A73,0
17,4436,24,3,2,2,0,A14,A33,A46,A64,A73,1
66,898,46,1,6,3,2,A14,A34,A45,A61,A75,0
6,16196,51,1,8,3,0,A11,A34,A44,A64,A71,0
58,3495,24,3,3,3,2,A11,A31,A410,A62,A73,0
69,6829,34,1,7,2,0,A14,A31,A46,A64,A72,0
28,2716,30,1,9,1,1,A12,A31,A48,A62,A75,1
62,18591,38,1,4,1,2,A12,A33,A40,A64,A72,1
41,12023,48,2,7,3,1,A12,A33,A49,A62,A72,1
69,3068,26,2,7,1,0,A13,A34,A40,A65,A73,0
41,660,62,3,9,3,1,A11,A33,A44,A65,A72,1
49,16148,64,2,3,2,2,A14,A31,A47,A64,A75,0
49,8567,30,3,1,1,0,A13,A33,A46,A63,A71,0
71,4404,34,3,8,2,1,A11,A34,A46,A63,A75,0
3,4073,25,1,4,1,2,A14,A32,A42,A65,A74,0
10,2325,26,3,2,2,2,A11,A30,A48,A61,A75,1
35,14286,26,3,5,2,2,A12,A33,A44,A61,A74,0
2,10315,57,3,4,1,1,A13,A32,A410,A63,A73,0
24,14294,65,3,1,3,2,A14,A34,A49,A64,A74,0
38,1676,69,1,7,3,0,A11,A32,A42,A63,A71,1
22,8320,47,1,4,2,0,A14,A32,A45,A65,A73,1
26,17014,24,3,8,2,2,A14,A32,A47,A64,A71,1
43,1999,34,2,9,3,2,A14,A31,A47,A65,A74,1
55,8126,56,2,8,1,0,A12,A33,A43,A63,A73,1
39,16637,55,3,1,1,0,A14,A32,A43,A63,A74,0
29,19672,22,1,8,2,2,A13,A34,A48,A65,A72,0
20,4208,34,3,5,1,0,A13,A30,A49,A64,A71,0
41,2269,57,3,1,2,2,A11,A30,A41,A64,A72,1
54,10010,18,1,9,1,1,A11,A30,A48,A62,A71,1
20,14726,33,2,9,2,2,A14,A31,A47,A65,A71,0
19,16134,34,3,7,1,2,A12,A33,A42,A63,A73,0
66,7231,47,1,7,2,1,A13,A30,A41,A65,A72,0
30,11465,48,1,1,3,2,A14,A31,A41,A65,A74,0
53,19928,52,3,9,3,2,A13,A34,A40,A61,A73,0
34,875,62,1,1,3,1,A11,A34,A49,A62,A71,0
22,16017,25,3,7,3,0,A12,A31,A48,A64,A74,0
67,19920,65,2,9,2,0,A13,A33,A40,A61,A71,1
6,6718,73,3,9,1,0,A11,A34,A41,A62,A71,0
27,17624,47,2,5,2,0,A13,A33,A46,A61,A74,0
10,8995,56,1,6,2,0,A14,A31,A44,A62,A75,0
48,1585,38,3,2,2,1,A13,A34,A410,A62,A74,1
70,13573,32,1,2,1,1,A13,A34,A40,A65,A73,0
59,11871,73,3,9,2,2,A14,A32,A43,A62,A74,0
59,18094,51,1,1,3,0,A12,A34,A45,A63,A73,0
2,11726,73,2,5,3,1,A12,A30,A47,A63,A72,0
29,10546,44,3,7,2,1,A14,A32,A41,A63,A74,0
68,17151,19,1,6,3,0,A12,A31,A49,A63,A72,0
65,19658,27,3,6,3,1,A12,A30,A42,A61,A74,1
26,11541,22,3,6,1,2,A14,A30,A46,A64,A73,0
10,4849,44,2,8,2,2,A13,A33,A40,A64,A72,1
53,5465,21,1,7,2,0,A12,A32,A46,A62,A75,0
59,13992,64,3,5,3,0,A11,A33,A40,A64,A74,1
22,13836,30,3,2,2,0,A11,A32,A47,A61,A73,1
51,17873,34,3,6,2,2,A14,A32,A45,A63,A73,1
48,13184,38,3,5,3,1,A11,A30,A49,A63,A71,1
21,17821,40,3,4,3,2,A11,A34,A46,A63,A73,0
22,7154,50,1,5,2,0,A14,A33,A41,A64,A73,0
30,7842,67,3,9,1,1,A11,A33,A45,A64,A74,1
25,2858,32,3,2,3,2,A11,A30,A44,A65,A72,0
28,6860,31,3,6,2,0,A13,A34,A42,A65,A74,0
65,4243,26,1,9,3,0,A14,A32,A48,A64,A74,0
45,7659,61,3,5,2,1,A12,A32,A44,A63,A75,1
68,1018,54,3,6,2,2,A14,A34,A47,A64,A75,1
7,17152,47,2,4,1,1,A11,A32,A43,A61,A74,1
49,13425,46,2,5,3,1,A11,A33,A45,A65,A75,0
9,15310,40,3,8,1,2,A12,A33,A43,A63,A71,1
36,16739,51,3,1,3,2,A12,A33,A43,A65,A73,0
1,5975,72,2,1,1,2,A13,A30,A48,A62,A74,1
10,4685,72,1,4,3,1,A11,A32,A44,A62,A72,1
36,5661,24,1,3,1,1,A11,A30,A40,A62,A75,1
46,10080,70,2,5,1,2,A11,A32,A410,A64,A71,0
32,10386,26,3,8,3,2,A13,A33,A46,A65,A75,0
32,11965,67,2,1,1,1,A14,A33,A42,A61,A71,0
6,11721,21,1,5,1,2,A12,A34,A410,A65,A71,0
48,2835,19,2,5,3,0,A13,A32,A42,A63,A71,0
38,4174,73,1,2,3,2,A13,A31,A45,A64,A74,1
17,5076,44,3,5,2,0,A11,A30,A42,A65,A73,1
27,15472,50,3,8,3,0,A12,A33,A40,A64,A74,0
54,1000,49,3,7,2,1,A14,A34,A45,A64,A73,0
50,8583,74,1,2,1,1,A11,A34,A46,A61,A72,1
